wav_filename,wav_filesize,transcript
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_082.wav,306080,BẠN THÂN MẾN CÂU CHUYỆN CỦA BẠN KHÔNG PHẢI LÀ HIẾM TRONG CUỘC SỐNG HIỆN ĐẠI MÀ CHUYỆN ẤY ĐÃ TRỞ NÊN THOÁNG HƠN PHẢI KHÔNG BẠN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_083.wav,169080,Ý KIẾN CỦA BAN TÔN GIÁO CHÍNH PHỦ VỀ VẤN ĐỀ NÀY NHƯ THẾ NÀO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_084.wav,222080,NHƯNG TÔI CŨNG KHÔNG DÁM KHẲNG ĐỊNH RẰNG KHÔNG CÓ CHUYỆN CHẠY CHỨC DANH GIÁO SƯ PHÓ GIÁO SƯ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_085.wav,186080,CÔNG VIỆC LUÔN CÓ NHỮNG ĐIỂM CẦN BỔ SUNG HẦU CẠNH TRANH CÓ HIỆU QUẢ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_086.wav,296080,HỘI THẢO ĐÃ ĐI ĐẾN THỐNG NHẤT VIỆC PHÁT TRIỂN DU LỊCH NHƯNG VẪN PHẢI GIỮ NGUYÊN MÔI TRƯỜNG SINH THÁI CỦA BÁI TỬ LONG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_087.wav,354080,NÊN NGỒI HAY ĐỨNG UỐNG THUỐC KHÔNG NÊN NẰM VÌ LÀM THUỐC KHÓ DI CHUYỂN XUỐNG DẠ DÀY VÀ CÓ THỂ DÍNH LẠI Ở THỰC QUẢN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_088.wav,244080,THEO TÔI ĐÂY LÀ NGUYỆN VỌNG CUỐI CÙNG MÀ NẾU CÓ CƠ HỘI CHỊ CŨNG SẼ NÓI NHƯ VẬY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_089.wav,292080,LÚC ĐÓ CHỈ CÒN TRẦN SÌ MỘT ÔNG CHỒNG MỘT GÃ ĐÀN ÔNG TRỤ CỘT GIA ĐÌNH VỚI NHỮNG LO TOAN RẤT CỤ THỂ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_090.wav,189080,THEO ÔNG NGHĨA NGUYÊN NHÂN BAN ĐẦU CỦA TÌNH TRẠNG TRÊN LÀ DO LỖI ĐƯỜNG TRUYỀN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_091.wav,343080,HAI NHÓM CẮT GIẢM LÀ SỐ NGÂN SÁCH KÍCH CẦU VÀ SỐ NGÂN SÁCH CHI TIÊU CHO BỘ MÁY NHÀ NƯỚC MÀ ÔNG CHO LÀ LÃNG PHÍ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_092.wav,286080,THỨ NHẤT TRÌNH DIỄN NHƯ THẾ VỀ THỰC CHẤT LÀ TÁCH HOẠT ĐỘNG RA KHỎI MÔI TRƯỜNG VÀ BỐI CẢNH CỦA NÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_093.wav,305080,CÁC BÁO THƯỜNG PHÁT HÀNH LÚC HAI HOẶC BA GIỜ SÁNG VẬY GIỜ NỘP LƯU CHIỂU CÓ CƠ QUAN QUẢN LÝ NÀO ĐỌC KỊP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_094.wav,214080,KHÔNG VÀO ĐƯỢC CHÍNH QUY THÌ HỌC TẠI CHỨC KHÔNG CÔNG LẬP THÌ DÂN LẬP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_095.wav,334080,SAU NÀY NGHĨ LẠI CÔ CŨNG CHẲNG BIẾT MÌNH YÊU NHỮNG CÁNH HOA HỒNG HAY CHOÁNG NGỢP VÌ VẺ QUYẾN RŨ RẤT ĐÀN ÔNG CỦA ĐỨC ÔNG CHỒNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_096.wav,186080,BÊN CẠNH ĐÓ CHÚNG TA CŨNG PHẢI TUÂN THỦ NGHIÊM TÚC LUẬT CHƠI QUỐC TẾ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_097.wav,195080,TÔI ĐÃ CÓ KIẾN NGHỊ RẤT CỤ THỂ VỀ VIỆC PHÁ BỎ SỰ ĐỘC QUYỀN NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_098.wav,302080,THẾ LÀ ÔNG RỦ NGỌC MẪU CÙNG MỘT SỐ CHƯ TIÊN NHƯ HỎA VƯƠNG ĐẠI NGƯU TIỂU THỬ CẢI TRANG XUỐNG HẠ GIỚI KHÁM PHÁ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_099.wav,252080,BÂY GIỜ THÌ CƠ HỘI MỞ RA CÁNH CỬA CUỘC ĐỜI CỦA CON TÔI ĐÃ KHÉP LẠI CHỈ VÌ CÁI HỘ KHẨU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_100.wav,251080,MỘT SỐ CÁC NHÀ KHOA HỌC ĐÃ BẮT ĐẦU PHÂN TÍCH TẾ BÀO ĐƠN VỚI KỸ THUẬT THÔNG THƯỜNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_101.wav,254080,TÔI NHỜ TÒA SOẠN BÁO HÀ NỘI MỚI NHẮN GIÙM CÔNG TY NỌ LÀM LẠI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_102.wav,246080,ĐOÀN KHẢO SÁT CŨNG GHI NHẬN CÁC PHÒNG NUÔI DƯỠNG TRẺ MỒ CÔI QUÁ CHẬT HẸP VÀ THIẾU VỆ SINH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_103.wav,264080,AI CŨNG HỎI TÔI LÀM THẾ NÀO ĐỂ XÂY DỰNG KHU CÔNG NGHIỆP NHẰM PHÁT TRIỂN KINH TẾ TẠI ĐỊA PHƯƠNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_104.wav,225080,KHI CÓ YÊU CẦU TƯ VẤN TRUNG TÂM SẼ GIAO VIỆC CHO TỪNG NHÓM CHUYÊN GIA XỬ LÝ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_105.wav,282080,THỰC TẾ NHÀ NƯỚC CŨNG COI KINH TẾ DU LỊCH LÀ NGÀNH KINH TẾ MŨI NHỌN ĐÒI HỎI NGUỒN NHÂN LỰC LỚN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_106.wav,186080,VỀ TRÁCH NHIỆM CỦA MÌNH LẼ RA CÁC ÔNG PHẢI CHO KIỂM TRA TỪNG ỐNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_107.wav,293080,HIỆN CHƯA RÕ CUỘC BẦU CỬ MỚI SẼ ĐƯỢC TIẾN HÀNH DƯỚI HÌNH THỨC NÀO VÌ CÁC BÊN CÓ Ý KIẾN KHÁC NHAU VỀ VẤN ĐỀ NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_108.wav,210080,KÍCH CẦU TRƯỚC HẾT LÀ TÍNH ĐẾN BIỆN PHÁP CỤ THỂ TRỰC TIẾP NHƯ THẾ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_109.wav,214080,LÚC NÀY AI CŨNG KIÊN QUYẾT MỘT ĐƯỜNG MÀ ĐI KHÔNG AI CHỊU NHƯỜNG AI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_110.wav,320080,ĐỂ SÁT THỦ KHÔNG ĐƯỢC NGHỈ NGƠI BAN ĐÊM TRINH SÁT MÈO ĐEN QUĂNG MỘT QUẢ LỰU ĐẠN HAY BẮN MỘT LOẠT ĐẠN THĂM DÒ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_111.wav,293080,QUAN HỆ HAI BÊN ĐANG TIẾN VỀ HƯỚNG BĂNG GIÁ NHƯ THỜI KỲ CHIẾN TRANH LẠNH SAU NHỮNG VA CHẠM GẦN ĐÂY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_112.wav,243080,NÓ TỨC BỤNG CÁI THẰNG THIỆT LẠ NHẮN TIN BẢO NGƯỜI TA ĐI HỌC THẾ MÀ GIỜ KHÔNG THẤY ĐÂU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_113.wav,292080,BẠN NÊN TÌM HIỂU XEM CÔ ẤY CÓ TÌNH CẢM ĐẶC BIỆT GÌ VỚI BẠN KHÔNG ĐỂ TỪ ĐÓ CÓ QUYẾT ĐỊNH TIẾN TỚI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_114.wav,224080,TÔI THUỘC MẪU NGƯỜI CỨNG RẮN THẾ THÌ TẠI SAO TÔI PHẢI SỢ TẠI SAO PHẢI KHÓC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_115.wav,178080,MỤN LÀ VẤN ĐỀ THƯỜNG GẶP VỀ DA NHẤT ĐỐI VỚI PHỤ NỮ MANG THAI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_116.wav,245080,TỪ ĐỈNH NHÌN VỀ VÙNG ĐẤT DƯỚI XUÔI NẾU QUANG MÂY CÓ THỂ PHÓNG TẦM NHÌN TỚI BIỂN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_117.wav,327080,THOẢI MÁI VÀ SUNG SƯỚNG NỔI KHÔNG KHI PHÍA SAU XE LÀ MỘT CHỊ BỰ CON VÀ VẺ MẶT LÚC NÀO CŨNG TÔN HÀNH GIẢ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_118.wav,345080,ANH BÉ MỘT THƯƠNG LÁI THU MUA DỪA CHO BIẾT TUI ĐI THU MUA DỪA Ở HUYỆN GIỒNG TRÔM CHỞ RA ĐÂY BÁN CHO TÀU TRUNG QUỐC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_119.wav,337080,CÔ NHỚ LÀ MÌNH ĐANG CHỜ BÉ BA ĐI HỌC VỀ ĐỂ DẠY NÓ HÁT LẠI NHƯNG SAO LÒNG BUỒN NHƯ CHẤU CẮN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_120.wav,208080,VẤN ĐỀ Ở ĐÂY LÀ XÃ HỘI CHÚNG TA ĐÃ THỰC HIỆN NHỮNG ĐIỀU ĐÓ ĐƯỢC ĐẾN ĐÂU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_121.wav,232080,CÓ LẼ CÂU HỎI ĐÓ CŨNG CHÍNH LÀ ĐIỀU MÀ NGƯỜI BỊ HẠI PHẢI TỰ ĐẶT RA CHO MÌNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_122.wav,250080,BỞI XE MỚI CÒN KHÓ XÁC ĐỊNH GIÁ HẢI QUAN CÒN LÚNG TÚNG HUỐNG HỒ XE ĐÃ QUA SỬ DỤNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_123.wav,258080,NGÂN HÀNG CHÍNH SÁCH CHỈ LUÔN PHẢI THỰC HIỆN QUA ỦY THÁC TỐN PHÍ TRUNG GIAN GIẢM TÍNH CHỦ ĐỘNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_124.wav,264080,DO VẬY TRONG DÂN CHẠY VIỆC CÓ NGƯỜI ĐÃ SÁNG TÁC RA MẤY CÂU THÀNH NGỮ MÀ ĐẾN NAY CÓ THỂ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_125.wav,214080,BỞI NẾU THÀNH CÔNG NGHỀ NÓN CỔ CỦA LÀNG SẼ ĐƯỢC CẢ THẾ GIỚI BIẾT ĐẾN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_126.wav,294080,LỰC LƯỢNG CẢNH SÁT GIAO THÔNG CÔNG AN THÀNH PHỐ PHỐI HỢP VỚI CÁC LỰC LƯỢNG KHÁC ĐẢM BẢO AN TOÀN GIAO THÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_127.wav,284080,ĐÃ VẬY CHỢ TỰ PHÁT NÀY TẠO RA VIỆC ĐẬU DỪNG XE BỪA BÃI NÊN KHU VỰC CÀNG LỘN XỘN THÊM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_128.wav,312080,ĐÃ CÓ BA BỘ TRƯỞNG CẤP KHU VỰC CHỊU TRÁCH NHIỆM THƯƠNG MẠI PHÁT TRIỂN ĐÔ THỊ VÀ AN NINH CÔNG CỘNG ĐÃ BỊ SA THẢI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_129.wav,354080,ÔNG CHƯA BAO GIỜ MẶC NGUYÊN BỘ QUẦN ÁO TRỪ KHI ÔNG ĐI DỰ CƯỚI HỎI GIỖ KỴ VÀ NHỮNG NGÀY CUỐI CÙNG TRÊN GIƯỜNG BỆNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_130.wav,230080,BẠN BÈ Ở CƠ QUAN TÔI BÀN TÁN XEM DỐC TÌNH MUỐN ĐI DU LỊCH ĐÀ LẠT QUÁ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_131.wav,308080,CÁC THỨC ĂN THƯỜNG GÂY DỊ ỨNG NẶNG Ở TRẺ EM PHẢI NHẬP VIỆN LÀ CÁ BIỂN TÔM TRỨNG MẮM RUỐC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_132.wav,282080,BỘ CŨNG SẼ LÀM NGÂN HÀNG GIÁO TRÌNH ĐIỆN TỬ CHO TẤT CẢ CÁC MÔN HỌC ĐỂ SỬ DỤNG CHUNG TRONG CẢ NƯỚC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_133.wav,230080,CHƯA TỪ BỎ MỘNG CA SĨ YẾN CHUYỂN QUA HỌC VỚI MỘT BÀ GIÁO NHẠC VIỆN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_134.wav,320080,NGÀY NAY BẤT KỲ AI ĐẾN KHU TỰ TRỊ HẲN CŨNG SẼ NGẠC NHIÊN TỘT ĐỘ TRƯỚC SỰ THAY ĐỔI KHÔNG NGỜ CỦA BỘ MẶT TÂY TẠNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_135.wav,317080,ÔNG CHIẾN ÔNG KHÔI KHÔNG CÒN NHỚ MÌNH ĐÃ BỊ HƯ RƠI MẤT MẤY CÁI ĐỒNG HỒ ƯỚT HỎNG HẾT BAO NHIÊU TIỀN TRONG VÍ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_136.wav,223080,NẾU CHƯA THỎA ĐÁNG CÁC NGHỆ SĨ CÓ QUYỀN LÊN TIẾNG BẰNG MỘT BUỔI HỌP BÁO SAU ĐÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_137.wav,300080,THƯƠNG CHÁU ÔNG BÀ ĐÃ CÒNG LƯNG BẠC TÓC HẰNG NGÀY VẪN PHẢI ĐI LƯỢM MÌ VỀ BÁN ĐỔI LẤY CƠM NUÔI CHÁU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_138.wav,254080,NGUYÊN NHÂN LÀ DO ĐỘ PHÁ NƯỚC QUÁ LỚN KHI ÁP LỰC NƯỚC CHẢY QUA ĐƯỜNG ỐNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_139.wav,191080,DỌC ĐƯỜNG NGUYỄN CÔNG TRỨ NGÀY NAY NGƯỜI TA NHÌN THẤY VÔ SỐ QUÁN XÁ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_140.wav,310080,ANH BẠN VIỆT KIỀU NGỒI SAU LẠI ĐƯA RA MỘT CHUYỆN MỚI VỪA RỒI TUI CÓ VỀ LONG AN THĂM BÀ CON
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_141.wav,356080,NHƯNG NHÀ QUÊ THẬT KHÔNG CÓ LẮM LỤA LÀ VỚI ĐÈN HOA GIĂNG MẮC KHẮP NƠI THÀNH RA KHÔNG KHÍ GIẢ QUÊ NHƯ TRÊN MỘT SÂN KHẤU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_142.wav,234080,LÀM BÁN THỜI GIAN NHƯNG LƯƠNG VẪN NHẬN ĐỦ CẢ CHẲNG THUA CHỊ KÉM EM TẸO NÀO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_143.wav,295080,HOẶC ĐÔI KHI NẮNG KHUYA CHƯA LÊN MÀ MỘT LOÀI HOA CHỢT TÍM NẮNG KHUYA LÀ THỨ NẮNG GÌ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_144.wav,208080,CẢM GIÁC CỦA ANH THẾ NÀO KHI CHƠI THỨ QUẦN VỢT ĐỈNH CAO NHƯ VẬY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_145.wav,332080,SAU MỘT THÁNG THƯƠNG LƯỢNG MỸ VÀ NHẬT ĐÃ KÝ THỎA THUẬN TÁI CƠ CẤU LẠI LỰC LƯỢNG QUÂN ĐỘI CỦA MỸ TẠI NHẬT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_146.wav,280080,HẾT SỨC BẤT NGỜ VÀ DO DỰ NHƯNG TRƯỚC HOÀN CẢNH THƯƠNG TÂM CỦA HỌ THẦY KHÔNG THỂ TỪ CHỐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_147.wav,249080,NHƯNG HƠN THẾ CÓ BIẾT RẰNG ĐẰNG SAU TẤT CẢ NHỮNG THỨ NÀY LÀ MỘT NGƯỜI NÀO KHÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_148.wav,339080,TÌM HIỂU CÁC ĐẶC TÍNH KỸ THUẬT XE NHƯ CÔNG SUẤT MÁY TRỌNG LƯỢNG XE TẢI TRỌNG CHO PHÉP MỨC TIÊU HAO NHIÊN LIỆU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_149.wav,362080,BÍ ĐAO ĐƯỢC GHI TRONG CÁC PHƯƠNG THUỐC BÍ TRUYỀN LÀM ĐẸP CỦA CÁC MỸ NHÂN CUNG PHI NGÀY XƯA TRONG ĐÓ CÓ CAO BÍ ĐAO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_150.wav,348080,NGOÀI RA CHI CỤC CÒN YÊU CẦU CÔNG TY TRÊN PHẢI THAY TOÀN BỘ BAO BÌ VÀ GHI ĐÚNG DUNG TÍCH THỰC TẾ CỦA SẢN PHẨM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_151.wav,415080,NGƯỜI ĐỌC SÁCH TỐT LÀ PHẢI BIẾT LÀM RUNG ĐỘNG TÂM HỒN CỦA TRẺ LÀM TRẺ BUỒN TRẺ KHÓC HOẶC KINH NGẠC TUỲ THEO CÂU CHUYỆN VÀ THEO CÁCH ĐỌC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_152.wav,299080,CÒN TẠI VIỆT NAM VẪN CHƯA CÓ THỊ TRƯỜNG RIÊNG CHO GỐM CỔ NÊN CŨNG KHÓ ĐỊNH GIÁ KHO SƯU TẬP CỦA DŨNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK30_153.wav,200080,TRONG KHI ĐỢI XÂY NHÀ DÂN Ở KHU NHÀ TẠM MÁI LỢP TÔN QUÁ THẤP NÊN KHÔNG THỂ CHỊU NỔI NẮNG NÓNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_001.wav,252080,VÀ RỒI Ý NGHĨ NÂNG CẤP MÓN KHOÁI KHẨU TUỔI THƠ LÊN THÀNH ĐẶC SẢN BÁM RIẾT CÔ NGAY KHI VÀO ĐỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_002.wav,198080,SUỐT ĐÊM TÔI TRẰN TRỌC KHÔNG NGỦ ĐƯỢC VÌ MẢI LO NGHĨ TỚI TAI HOẠ SẮP ĐẾN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_003.wav,341080,ĐỘNG THÁI NÀY CHỨNG TỎ SÁCH GIÁO KHOA HIỆN HÀNH VỪA BIÊN SOẠN CHƯA RÁO MỰC ĐÃ BỘC LỘ QUÁ NHIỀU VẤN ĐỀ YẾU KÉM CẦN CHỈNH LÝ ĐỔI MỚI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_004.wav,192080,CHƯA KỂ NHIỀU BẤT TIỆN KHÁC NHƯ CHỜ THANG MÁY HAY THANG MÁY TRỤC TRẶC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_005.wav,141080,CÒN NHÀ NƯỚC MUỐN SỬ DỤNG ĐẤT ĐÓ VÀO VIỆC GÌ THÌ NHÀ NƯỚC CỨ LÀM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_006.wav,253080,CÒN NHỮNG EM NÀO KHÔNG ĐƯỢC THƯỞNG TÔI KHUYÊN CHỚ NÊN NẢN CHÍ HÃY NHỚ CÂU CÓ CÔNG MÀI SẮT CÓ NGÀY NÊN KIM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_007.wav,156080,CHÚNG TÔI ĐANG SỐNG Ở PHÍA BẮC NƯỚC MỸ CÁCH XA VỚI CỘNG ĐỒNG VIỆT KIỀU BÊN NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_008.wav,204080,LÚC NÀY LÚC KHÁC CÓ THỂ CÓ SAI KHÁC NHƯNG NGUYÊN TẮC CHUNG CỦA Y ĐỨC LUÔN PHẢI ĐƯỢC GIỮ GÌN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_009.wav,214080,ANH CŨNG TỰ ĐẢM NHẬN VAI TRÒ SỬA LỖI CHẤM CÂU VÀ DẤU HỎI DẤU NGÃ CHO EM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_010.wav,222080,TRIỆU CHỨNG THƯỜNG LÀ CÓ CƠN ĐAU KHỞI PHÁT ĐỘT NGỘT MÀ CÓ LẼ DO THIẾU MÁU NUÔI ĐỘT NGỘT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_011.wav,196080,MỌI ĐIỀU CHÚNG TA LÀM TRONG GIAI ĐOẠN SAY MÊ NÀY GẦN NHƯ KHÔNG CÓ NGUYÊN TẮC HOẶC NỖ LỰC CÓ Ý THỨC NÀO HẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_012.wav,178080,DO VẬY VIỆC PHÂN CẤP CÒN LIÊN QUAN ĐẾN CÁC BỘ NGÀNH CẦN PHẢI RÀ SOÁT LẠI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_013.wav,196080,VÀ CƠ QUAN TRƯỚC BẠ THU HẸP CHỨC NĂNG TRỞ THÀNH CƠ QUAN CHỈ THU THUẾ LỆ PHÍ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_014.wav,203080,NẾU CẦN VIÊN CHỨC NÀY SẼ LIÊN LẠC TRỰC TIẾP VỚI BẠN ĐỂ XÁC ĐỊNH GIỜ VÀ NƠI HẸN PHỎNG VẤN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_015.wav,177080,TRONG ĐÓ BẤT ĐỘNG SẢN DU LỊCH LÀ LĨNH VỰC HẤP DẪN DÒNG VỐN NÀY NHẤT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_016.wav,208080,VIỆC ĐIỀU TRỊ NHẦM LẪN THƯỜNG DẪN ĐẾN HẬU QUẢ LÀ BẠN BỊ BỆNH CÚM ÁP ĐẢO TẤN CÔNG QUÁ SÂU TRONG CƠ THỂ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_017.wav,245080,MỘC NHĨ CÓ THỂ DÙNG ĐƯỢC NHIỀU CÁCH NHƯ XÀO NẤU NẤU CHÁO CHÈ LÀM NHÂN BÁNH GIÒ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_018.wav,164080,CÁC CHUYÊN GIA NÓI THỊT ĐỘNG VẬT BỆNH CÓ THỂ ĐÃ ĐƯỢC BÀY BÁN TẠI CÁC CHỢ GẦN ĐÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_019.wav,208080,THEO ÔNG XUẤT XỨ CỦA HÁT XẨM LÀ TỪ NGƯỜI DÂN CÁC MIỀN QUÊ RA HÀ NỘI KIẾM ĂN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_020.wav,208080,VÙNG NÀY ĐƯỢC PHÉP CÓ NHỮNG HOẠT ĐỘNG XÂY DỰNG VÀ TẤT NHIÊN PHẢI CÓ GIẢI PHÁP BẢO VỆ MÔI TRƯỜNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_021.wav,188080,MỌI THẮC MẮC LIÊN QUAN ĐẾN VẤN ĐỀ NHÀ ĐẤT THỦ TỤC GIẤY TỜ LIÊN QUAN ĐẾN SỔ ĐỎ SỔ HỒNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_022.wav,236080,TẤT CẢ HẦU NHƯ CHỈ CÓ THẾ NHƯNG CẢM GIÁC ÊM ĐỀM THƯ GIÃN VÀ NHỮNG BẤT NGỜ MÀ NÓ MANG LẠI THẬT ĐÁNG ĐỂ BẠN THỬ QUA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_023.wav,199080,ĐẶT TRONG MẶT BẰNG CHUNG VỞ DIỄN NGHIÊM TÚC CÓ NGHỀ CHO NÊN CÓ THỂ NÓI NGAY ĐƯỢC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_024.wav,244080,CHỦ ĐẦU TƯ DỰ ÁN LÀ CÔNG TY KINH DOANH DỊCH VỤ NHÀ HÀ NỘI THUỘC TỔNG CÔNG TY ĐẦU TƯ VÀ PHÁT TRIỂN NHÀ HÀ NỘI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_025.wav,170080,MẸ TÔI ÂU YẾM NẮM TAY TÔI DẪN ĐI TRÊN CON ĐƯỜNG LÀNG DÀI VÀ HẸP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_026.wav,255080,KHÁC VỚI CHỐN THỊ THÀNH NÔNG THÔN KHÔNG CÓ NHỮNG QUÁN KEM CÀ PHÊ CÔNG VIÊN ĐỂ NHỮNG KẺ YÊU NHAU TÂM TÌNH
